Country Name,1970,1990,2010,2020
Benin,25.8277580702377,44.1511972330614,81.5826002128414,107.513284852785
Burkina Faso,20.5577192982456,32.2040679824561,57.0365899122807,76.4008698830409
Bulgaria,76.7384434601826,78.8058302449607,68.1245302137067,63.8726510685335
Bosnia and Herzegovina,73.44796875,87.1762109375,72.3726171875,64.07841796875
Belarus,44.5671465194242,50.2334253598896,46.7414292755052,46.211212927382
Belize,5.35659798334064,8.22244629548444,14.1370013152126,17.4318719859711
Bolivia,4.13920797563002,6.3369694452137,9.27591341272039,10.7754352441614
Brazil,11.3797166594482,17.8273186378788,23.4159318939381,25.4314248146119
Brunei Darussalam,24.5787476280835,49.0918406072106,73.7445920303605,83.0138519924099
Bhutan,6.36318301478929,11.3605932838217,17.9841540519978,20.2310435238595
Botswana,1.10760679688741,2.27049212146878,3.50626577029626,4.14946270710921
Central African Republic,2.90724742367331,4.50534527593181,7.04158239429837,7.75267905871778
Europe & Central Asia (excluding high income),13.8670305985087,16.9797248605843,17.5952168223041,18.5716414252807
Europe & Central Asia,26.9253623510828,30.7242030968725,32.3537969343473,33.6438352636822
Guinea,16.9078870258831,25.8517092625753,41.4787888653752,53.446166368224
"Gambia, The",45.8897233201581,94.4263833992095,177.193577075099,238.800790513834
Guinea-Bissau,25.0688833570413,34.6822546230441,54.1466216216216,69.9857041251778
Croatia,78.9170452512967,85.4474691468431,76.758881343817,71.5179360311009
Hungary,114.89119804401,115.433270279292,110.460874848117,106.835009861933
Ireland,42.9271302075773,51.0084772826245,66.1947307301495,72.5028886630861
"Iran, Islamic Rep.",17.5064908273779,34.6068248237923,45.2875310051819,51.5686491564135
Iceland,2.03928179551122,2.54190523690773,3.17247880299252,3.63408707725875
Italy,182.999047975247,192.850430111183,201.527901679472,200.026947234071
